,sc_LOAD,sc_LOAD_24,sc_LOAD_168,LOAD,LOAD_24,LOAD_168,Temperature,Hour,Day,Month
2009-08-01 03:00:00,0.486046511627907,0.5340531561461794,0.4380398671096345,135,152.0,118.0,73.44,3,5,8
2009-08-01 04:00:00,0.47192691029900335,0.5114617940199335,0.4210963455149501,130,144.0,112.0,73.12,4,5,8
2009-08-01 05:00:00,0.4662790697674418,0.5001661129568106,0.412624584717608,128,140.0,109.0,73.0,5,5,8
2009-08-01 06:00:00,0.46910299003322253,0.5086378737541528,0.412624584717608,129,143.0,109.0,72.88,6,5,8
2009-08-01 07:00:00,0.47192691029900335,0.5114617940199335,0.4154485049833887,130,144.0,110.0,73.04,7,5,8
2009-08-01 08:00:00,0.49734219269102986,0.5509966777408638,0.45215946843853816,139,158.0,123.0,73.84,8,5,8
2009-08-01 09:00:00,0.5453488372093023,0.6074750830564785,0.5142857142857142,156,178.0,145.0,75.28,9,5,8
2009-08-01 10:00:00,0.5792358803986711,0.663953488372093,0.5735880398671096,168,198.0,166.0,77.64,10,5,8
2009-08-01 11:00:00,0.6131229235880399,0.7232558139534884,0.6441860465116279,180,219.0,191.0,79.56,11,5,8
2009-08-01 12:00:00,0.6498338870431893,0.7684385382059801,0.7034883720930233,193,235.0,212.0,81.56,12,5,8
2009-08-01 13:00:00,0.6865448504983389,0.8023255813953488,0.748671096345515,206,247.0,228.0,83.2,13,5,8
2009-08-01 14:00:00,0.717607973421927,0.8362126245847177,0.779734219269103,217,259.0,239.0,84.16,14,5,8
2009-08-01 15:00:00,0.748671096345515,0.8588039867109635,0.8051495016611296,228,267.0,248.0,84.92,15,5,8
2009-08-01 16:00:00,0.7769102990033223,0.8588039867109635,0.8249169435215947,238,267.0,255.0,84.8,16,5,8
2009-08-01 17:00:00,0.8023255813953488,0.8305647840531561,0.8305647840531561,247,257.0,257.0,85.28,17,5,8
2009-08-01 18:00:00,0.8023255813953488,0.8023255813953488,0.822093023255814,247,247.0,254.0,84.0,18,5,8
2009-08-01 19:00:00,0.7825581395348837,0.7712624584717608,0.7966777408637874,240,236.0,245.0,82.64,19,5,8
2009-08-01 20:00:00,0.7458471760797343,0.7317275747508306,0.7571428571428571,227,222.0,231.0,80.68,20,5,8
2009-08-01 21:00:00,0.7289036544850499,0.7147840531561462,0.737375415282392,221,216.0,224.0,78.76,21,5,8
2009-08-01 22:00:00,0.7091362126245847,0.6921926910299003,0.7232558139534884,214,208.0,219.0,77.6,22,5,8
2009-08-01 23:00:00,0.6583056478405316,0.6441860465116279,0.6696013289036545,196,191.0,200.0,77.28,23,5,8
2009-08-02 00:00:00,0.6018272425249169,0.5848837209302326,0.6102990033222592,176,170.0,179.0,76.8,0,6,8
2009-08-02 01:00:00,0.5509966777408638,0.5368770764119601,0.5538205980066445,158,153.0,159.0,76.64,1,6,8
2009-08-02 02:00:00,0.5199335548172758,0.5058139534883721,0.5171096345514951,147,142.0,146.0,76.12,2,6,8
2009-08-02 03:00:00,0.5001661129568106,0.486046511627907,0.49451827242524915,140,135.0,138.0,75.8,3,6,8
2009-08-02 04:00:00,0.49169435215946844,0.47192691029900335,0.4803986710963455,137,130.0,133.0,75.68,4,6,8
2009-08-02 05:00:00,0.486046511627907,0.4662790697674418,0.47192691029900335,135,128.0,130.0,75.52,5,6,8
2009-08-02 06:00:00,0.48887043189368773,0.46910299003322253,0.47192691029900335,136,129.0,130.0,75.32,6,6,8
2009-08-02 07:00:00,0.486046511627907,0.47192691029900335,0.47192691029900335,135,130.0,130.0,75.12,7,6,8
2009-08-02 08:00:00,0.5199335548172758,0.49734219269102986,0.5171096345514951,147,139.0,146.0,75.84,8,6,8
2009-08-02 09:00:00,0.5848837209302326,0.5453488372093023,0.5961794019933555,170,156.0,174.0,77.2,9,6,8
2009-08-02 10:00:00,0.6470099667774086,0.5792358803986711,0.675249169435216,192,168.0,202.0,78.36,10,6,8
2009-08-02 11:00:00,0.6893687707641196,0.6131229235880399,0.7289036544850499,207,180.0,221.0,79.2,11,6,8
2009-08-02 12:00:00,0.7119601328903654,0.6498338870431893,0.7656146179401994,215,193.0,234.0,80.6,12,6,8
2009-08-02 13:00:00,0.7260797342192691,0.6865448504983389,0.8107973421926911,220,206.0,250.0,80.36,13,6,8
2009-08-02 14:00:00,0.717607973421927,0.717607973421927,0.8475083056478405,217,217.0,263.0,80.68,14,6,8
2009-08-02 15:00:00,0.6893687707641196,0.748671096345515,0.8700996677740864,207,228.0,271.0,79.72,15,6,8
2009-08-02 16:00:00,0.675249169435216,0.7769102990033223,0.8785714285714286,202,238.0,274.0,79.48,16,6,8
2009-08-02 17:00:00,0.663953488372093,0.8023255813953488,0.8729235880398671,198,247.0,272.0,79.68,17,6,8
2009-08-02 18:00:00,0.6583056478405316,0.8023255813953488,0.8588039867109635,196,247.0,267.0,78.96,18,6,8
2009-08-02 19:00:00,0.6385382059800665,0.7825581395348837,0.8277408637873754,189,240.0,256.0,78.44,19,6,8
2009-08-02 20:00:00,0.6215946843853821,0.7458471760797343,0.7825581395348837,183,227.0,240.0,77.44,20,6,8
2009-08-02 21:00:00,0.6300664451827243,0.7289036544850499,0.7599667774086379,186,221.0,232.0,76.16,21,6,8
2009-08-02 22:00:00,0.6215946843853821,0.7091362126245847,0.7458471760797343,183,214.0,227.0,75.68,22,6,8
2009-08-02 23:00:00,0.5848837209302326,0.6583056478405316,0.6837209302325582,170,196.0,205.0,75.16,23,6,8
2009-08-03 00:00:00,0.5340531561461794,0.6018272425249169,0.6187707641196013,152,176.0,182.0,74.4,0,0,8
2009-08-03 01:00:00,0.49169435215946844,0.5509966777408638,0.5622923588039866,137,158.0,162.0,74.0,1,0,8
2009-08-03 02:00:00,0.46910299003322253,0.5199335548172758,0.5284053156146179,129,147.0,150.0,73.56,2,0,8
2009-08-03 03:00:00,0.45215946843853816,0.5001661129568106,0.5086378737541528,123,140.0,143.0,73.52,3,0,8
2009-08-03 04:00:00,0.44651162790697674,0.49169435215946844,0.49169435215946844,121,137.0,137.0,73.08,4,0,8
2009-08-03 05:00:00,0.44933554817275745,0.486046511627907,0.486046511627907,122,135.0,135.0,72.8,5,0,8
2009-08-03 06:00:00,0.46910299003322253,0.48887043189368773,0.49734219269102986,129,136.0,139.0,72.48,6,0,8
2009-08-03 07:00:00,0.486046511627907,0.486046511627907,0.5114617940199335,135,135.0,144.0,72.24,7,0,8
2009-08-03 08:00:00,0.5086378737541528,0.5199335548172758,0.5425249169435216,143,147.0,155.0,73.32,8,0,8
2009-08-03 09:00:00,0.5453488372093023,0.5848837209302326,0.590531561461794,156,170.0,172.0,75.56,9,0,8
2009-08-03 10:00:00,0.5933554817275748,0.6470099667774086,0.6413621262458472,173,192.0,190.0,78.44,10,0,8
2009-08-03 11:00:00,0.6526578073089702,0.6893687707641196,0.695016611295681,194,207.0,209.0,80.6,11,0,8
2009-08-03 12:00:00,0.706312292358804,0.7119601328903654,0.748671096345515,213,215.0,228.0,82.2,12,0,8
2009-08-03 13:00:00,0.7458471760797343,0.7260797342192691,0.7853820598006644,227,220.0,241.0,83.76,13,0,8
2009-08-03 14:00:00,0.7825581395348837,0.717607973421927,0.8079734219269104,240,217.0,249.0,84.4,14,0,8
2009-08-03 15:00:00,0.8051495016611296,0.6893687707641196,0.7938538205980067,248,207.0,244.0,84.52,15,0,8
2009-08-03 16:00:00,0.8136212624584718,0.675249169435216,0.7656146179401994,251,202.0,234.0,84.6,16,0,8
2009-08-03 17:00:00,0.8136212624584718,0.663953488372093,0.748671096345515,251,198.0,228.0,84.08,17,0,8
2009-08-03 18:00:00,0.8107973421926911,0.6583056478405316,0.7430232558139535,250,196.0,226.0,82.64,18,0,8
2009-08-03 19:00:00,0.791029900332226,0.6385382059800665,0.7232558139534884,243,189.0,219.0,81.36,19,0,8
2009-08-03 20:00:00,0.7543189368770764,0.6215946843853821,0.6921926910299003,230,183.0,208.0,79.04,20,0,8
2009-08-03 21:00:00,0.737375415282392,0.6300664451827243,0.6808970099667774,224,186.0,204.0,76.88,21,0,8
2009-08-03 22:00:00,0.7091362126245847,0.6215946843853821,0.6526578073089702,214,183.0,194.0,75.56,22,0,8
2009-08-03 23:00:00,0.6441860465116279,0.5848837209302326,0.6046511627906976,191,170.0,177.0,74.68,23,0,8
2009-08-04 00:00:00,0.5735880398671096,0.5340531561461794,0.5481727574750831,166,152.0,157.0,73.12,0,1,8
2009-08-04 01:00:00,0.5171096345514951,0.49169435215946844,0.49734219269102986,146,137.0,139.0,72.8,1,1,8
2009-08-04 02:00:00,0.4832225913621262,0.46910299003322253,0.47192691029900335,134,129.0,130.0,72.08,2,1,8
2009-08-04 03:00:00,0.4606312292358804,0.45215946843853816,0.45215946843853816,126,123.0,123.0,71.4,3,1,8
2009-08-04 04:00:00,0.44651162790697674,0.44651162790697674,0.4408637873754153,121,121.0,119.0,71.4,4,1,8
2009-08-04 05:00:00,0.4408637873754153,0.44933554817275745,0.4352159468438538,119,122.0,117.0,70.76,5,1,8
2009-08-04 06:00:00,0.454983388704319,0.46910299003322253,0.443687707641196,124,129.0,120.0,70.36,6,1,8
2009-08-04 07:00:00,0.4662790697674418,0.486046511627907,0.4578073089700997,128,135.0,125.0,70.28,7,1,8
2009-08-04 08:00:00,0.5029900332225914,0.5086378737541528,0.49451827242524915,141,143.0,138.0,72.84,8,1,8
2009-08-04 09:00:00,0.5509966777408638,0.5453488372093023,0.5397009966777409,158,156.0,154.0,76.32,9,1,8
2009-08-04 10:00:00,0.6074750830564785,0.5933554817275748,0.5961794019933555,178,173.0,174.0,80.4,10,1,8
2009-08-04 11:00:00,0.675249169435216,0.6526578073089702,0.6498338870431893,202,194.0,193.0,83.16,11,1,8
2009-08-04 12:00:00,0.7345514950166113,0.706312292358804,0.7034883720930233,223,213.0,212.0,85.16,12,1,8
2009-08-04 13:00:00,0.7740863787375416,0.7458471760797343,0.7458471760797343,237,227.0,227.0,86.44,13,1,8
2009-08-04 14:00:00,0.8079734219269104,0.7825581395348837,0.7882059800664452,249,240.0,242.0,87.0,14,1,8
2009-08-04 15:00:00,0.8305647840531561,0.8051495016611296,0.8192691029900332,257,248.0,253.0,87.68,15,1,8
2009-08-04 16:00:00,0.8475083056478405,0.8136212624584718,0.8446843853820598,263,251.0,262.0,87.16,16,1,8
2009-08-04 17:00:00,0.8700996677740864,0.8136212624584718,0.8672757475083057,271,251.0,270.0,86.72,17,1,8
2009-08-04 18:00:00,0.8842192691029901,0.8107973421926911,0.8785714285714286,276,250.0,274.0,85.8,18,1,8
2009-08-04 19:00:00,0.8700996677740864,0.791029900332226,0.8644518272425249,271,243.0,269.0,83.84,19,1,8
2009-08-04 20:00:00,0.8249169435215947,0.7543189368770764,0.8192691029900332,255,230.0,253.0,81.28,20,1,8
2009-08-04 21:00:00,0.7995016611295681,0.737375415282392,0.7938538205980067,246,224.0,244.0,78.6,21,1,8
2009-08-04 22:00:00,0.7627906976744186,0.7091362126245847,0.7627906976744186,233,214.0,233.0,76.92,22,1,8
2009-08-04 23:00:00,0.6921926910299003,0.6441860465116279,0.6921926910299003,208,191.0,208.0,75.96,23,1,8
2009-08-05 00:00:00,0.6187707641196013,0.5735880398671096,0.6215946843853821,182,166.0,183.0,75.68,0,2,8
2009-08-05 01:00:00,0.5594684385382059,0.5171096345514951,0.5651162790697675,161,146.0,163.0,75.0,1,2,8
2009-08-05 02:00:00,0.5255813953488372,0.4832225913621262,0.5340531561461794,149,134.0,152.0,74.72,2,2,8
2009-08-05 03:00:00,0.5029900332225914,0.4606312292358804,0.5086378737541528,141,126.0,143.0,74.28,3,2,8
2009-08-05 04:00:00,0.48887043189368773,0.44651162790697674,0.49451827242524915,136,121.0,138.0,73.88,4,2,8
2009-08-05 05:00:00,0.486046511627907,0.4408637873754153,0.48887043189368773,135,119.0,136.0,73.4,5,2,8
2009-08-05 06:00:00,0.5001661129568106,0.454983388704319,0.5001661129568106,140,124.0,140.0,73.16,6,2,8
2009-08-05 07:00:00,0.5199335548172758,0.4662790697674418,0.5114617940199335,147,128.0,144.0,73.08,7,2,8
2009-08-05 08:00:00,0.5453488372093023,0.5029900332225914,0.5509966777408638,156,141.0,158.0,74.56,8,2,8
2009-08-05 09:00:00,0.5877076411960133,0.5509966777408638,0.6018272425249169,171,158.0,176.0,77.8,9,2,8
2009-08-05 10:00:00,0.6498338870431893,0.6074750830564785,0.6526578073089702,193,178.0,194.0,81.24,10,2,8
2009-08-05 11:00:00,0.7147840531561462,0.675249169435216,0.706312292358804,216,202.0,213.0,84.08,11,2,8
2009-08-05 12:00:00,0.7712624584717608,0.7345514950166113,0.7571428571428571,236,223.0,231.0,86.64,12,2,8
2009-08-05 13:00:00,0.8164451827242525,0.7740863787375416,0.7853820598006644,252,237.0,241.0,88.32,13,2,8
2009-08-05 14:00:00,0.8559800664451828,0.8079734219269104,0.7853820598006644,266,249.0,241.0,88.32,14,2,8
2009-08-05 15:00:00,0.8757475083056478,0.8305647840531561,0.7656146179401994,273,257.0,234.0,87.84,15,2,8
2009-08-05 16:00:00,0.8955149501661129,0.8475083056478405,0.779734219269103,280,263.0,239.0,85.68,16,2,8
2009-08-05 17:00:00,0.9096345514950166,0.8700996677740864,0.8023255813953488,285,271.0,247.0,85.2,17,2,8
2009-08-05 18:00:00,0.9011627906976745,0.8842192691029901,0.8136212624584718,282,276.0,251.0,82.88,18,2,8
2009-08-05 19:00:00,0.8672757475083057,0.8700996677740864,0.7995016611295681,270,271.0,246.0,79.88,19,2,8
2009-08-05 20:00:00,0.8136212624584718,0.8249169435215947,0.7599667774086379,251,255.0,232.0,77.32,20,2,8
2009-08-05 21:00:00,0.7853820598006644,0.7995016611295681,0.7401993355481727,241,246.0,225.0,75.28,21,2,8
2009-08-05 22:00:00,0.7401993355481727,0.7627906976744186,0.7260797342192691,225,233.0,220.0,74.28,22,2,8
2009-08-05 23:00:00,0.675249169435216,0.6921926910299003,0.6696013289036545,202,208.0,200.0,74.0,23,2,8
2009-08-06 00:00:00,0.6046511627906976,0.6187707641196013,0.6074750830564785,177,182.0,178.0,73.52,0,3,8
2009-08-06 01:00:00,0.5481727574750831,0.5594684385382059,0.5538205980066445,157,161.0,159.0,73.32,1,3,8
2009-08-06 02:00:00,0.5142857142857142,0.5255813953488372,0.5227574750830565,145,149.0,148.0,73.04,2,3,8
2009-08-06 03:00:00,0.49169435215946844,0.5029900332225914,0.5001661129568106,137,141.0,140.0,72.6,3,3,8
2009-08-06 04:00:00,0.4775747508305648,0.48887043189368773,0.48887043189368773,132,136.0,136.0,72.44,4,3,8
2009-08-06 05:00:00,0.47192691029900335,0.486046511627907,0.486046511627907,130,135.0,135.0,72.32,5,3,8
2009-08-06 06:00:00,0.4832225913621262,0.5001661129568106,0.5001661129568106,134,140.0,140.0,72.04,6,3,8
2009-08-06 07:00:00,0.49734219269102986,0.5199335548172758,0.5114617940199335,139,147.0,144.0,72.2,7,3,8
2009-08-06 08:00:00,0.5284053156146179,0.5453488372093023,0.5481727574750831,150,156.0,157.0,73.08,8,3,8
2009-08-06 09:00:00,0.5679401993355482,0.5877076411960133,0.5961794019933555,164,171.0,174.0,74.96,9,3,8
2009-08-06 10:00:00,0.6131229235880399,0.6498338870431893,0.6498338870431893,180,193.0,193.0,77.08,10,3,8
2009-08-06 11:00:00,0.6526578073089702,0.7147840531561462,0.7006644518272426,194,216.0,211.0,79.12,11,3,8
2009-08-06 12:00:00,0.6808970099667774,0.7712624584717608,0.7430232558139535,204,236.0,226.0,80.52,12,3,8
2009-08-06 13:00:00,0.6978405315614619,0.8164451827242525,0.779734219269103,210,252.0,239.0,81.76,13,3,8
2009-08-06 14:00:00,0.7091362126245847,0.8559800664451828,0.8136212624584718,214,266.0,251.0,81.36,14,3,8
2009-08-06 15:00:00,0.7119601328903654,0.8757475083056478,0.8390365448504984,215,273.0,260.0,81.92,15,3,8
2009-08-06 16:00:00,0.7119601328903654,0.8955149501661129,0.8616279069767442,215,280.0,268.0,81.52,16,3,8
2009-08-06 17:00:00,0.717607973421927,0.9096345514950166,0.8757475083056478,217,285.0,273.0,81.48,17,3,8
2009-08-06 18:00:00,0.7232558139534884,0.9011627906976745,0.8785714285714286,219,282.0,274.0,81.24,18,3,8
2009-08-06 19:00:00,0.7091362126245847,0.8672757475083057,0.8616279069767442,214,270.0,268.0,79.8,19,3,8
2009-08-06 20:00:00,0.6808970099667774,0.8136212624584718,0.8192691029900332,204,251.0,253.0,77.6,20,3,8
2009-08-06 21:00:00,0.6667774086378738,0.7853820598006644,0.8051495016611296,199,241.0,248.0,75.4,21,3,8
2009-08-06 22:00:00,0.6441860465116279,0.7401993355481727,0.7853820598006644,191,225.0,241.0,73.64,22,3,8
2009-08-06 23:00:00,0.5933554817275748,0.675249169435216,0.7232558139534884,173,202.0,219.0,73.08,23,3,8
2009-08-07 00:00:00,0.5340531561461794,0.6046511627906976,0.6554817275747509,152,177.0,195.0,72.0,0,4,8
2009-08-07 01:00:00,0.4803986710963455,0.5481727574750831,0.5961794019933555,133,157.0,174.0,71.24,1,4,8
2009-08-07 02:00:00,0.45215946843853816,0.5142857142857142,0.5453488372093023,123,145.0,156.0,70.44,2,4,8
2009-08-07 03:00:00,0.42956810631229236,0.49169435215946844,0.5340531561461794,115,137.0,152.0,69.24,3,4,8
2009-08-07 04:00:00,0.4182724252491694,0.4775747508305648,0.5114617940199335,111,132.0,144.0,68.48,4,4,8
2009-08-07 05:00:00,0.412624584717608,0.47192691029900335,0.5001661129568106,109,130.0,140.0,67.76,5,4,8
2009-08-07 06:00:00,0.4210963455149501,0.4832225913621262,0.5086378737541528,112,134.0,143.0,67.12,6,4,8
2009-08-07 07:00:00,0.4323920265780731,0.49734219269102986,0.5114617940199335,116,139.0,144.0,67.08,7,4,8
2009-08-07 08:00:00,0.4662790697674418,0.5284053156146179,0.5509966777408638,128,150.0,158.0,69.32,8,4,8
2009-08-07 09:00:00,0.5142857142857142,0.5679401993355482,0.6074750830564785,145,164.0,178.0,72.64,9,4,8
2009-08-07 10:00:00,0.5622923588039866,0.6131229235880399,0.663953488372093,162,180.0,198.0,76.52,10,4,8
2009-08-07 11:00:00,0.6046511627906976,0.6526578073089702,0.7232558139534884,177,194.0,219.0,79.04,11,4,8
2009-08-07 12:00:00,0.6470099667774086,0.6808970099667774,0.7684385382059801,192,204.0,235.0,80.64,12,4,8
2009-08-07 13:00:00,0.6780730897009967,0.6978405315614619,0.8023255813953488,203,210.0,247.0,82.32,13,4,8
2009-08-07 14:00:00,0.7091362126245847,0.7091362126245847,0.8362126245847177,214,214.0,259.0,83.04,14,4,8
2009-08-07 15:00:00,0.7345514950166113,0.7119601328903654,0.8588039867109635,223,215.0,267.0,84.12,15,4,8
2009-08-07 16:00:00,0.7599667774086379,0.7119601328903654,0.8588039867109635,232,215.0,267.0,84.36,16,4,8
2009-08-07 17:00:00,0.7740863787375416,0.717607973421927,0.8305647840531561,237,217.0,257.0,84.0,17,4,8
2009-08-07 18:00:00,0.7769102990033223,0.7232558139534884,0.8023255813953488,238,219.0,247.0,83.72,18,4,8
2009-08-07 19:00:00,0.7599667774086379,0.7091362126245847,0.7712624584717608,232,214.0,236.0,81.88,19,4,8
2009-08-07 20:00:00,0.7119601328903654,0.6808970099667774,0.7317275747508306,215,204.0,222.0,79.08,20,4,8
2009-08-07 21:00:00,0.6921926910299003,0.6667774086378738,0.7147840531561462,208,199.0,216.0,76.0,21,4,8
2009-08-07 22:00:00,0.6611295681063123,0.6441860465116279,0.6921926910299003,197,191.0,208.0,74.16,22,4,8
2009-08-07 23:00:00,0.6046511627906976,0.5933554817275748,0.6441860465116279,177,173.0,191.0,73.76,23,4,8
2009-08-08 00:00:00,0.5425249169435216,0.5340531561461794,0.5848837209302326,155,152.0,170.0,72.96,0,5,8
2009-08-08 01:00:00,0.49169435215946844,0.4803986710963455,0.5368770764119601,137,133.0,153.0,72.56,1,5,8
2009-08-08 02:00:00,0.4578073089700997,0.45215946843853816,0.5058139534883721,125,123.0,142.0,71.52,2,5,8
2009-08-08 03:00:00,0.4352159468438538,0.42956810631229236,0.486046511627907,117,115.0,135.0,70.96,3,5,8
2009-08-08 04:00:00,0.4182724252491694,0.4182724252491694,0.47192691029900335,111,111.0,130.0,70.6,4,5,8
2009-08-08 05:00:00,0.412624584717608,0.412624584717608,0.4662790697674418,109,109.0,128.0,69.76,5,5,8
2009-08-08 06:00:00,0.4154485049833887,0.4210963455149501,0.46910299003322253,110,112.0,129.0,69.08,6,5,8
2009-08-08 07:00:00,0.4210963455149501,0.4323920265780731,0.47192691029900335,112,116.0,130.0,68.68,7,5,8
2009-08-08 08:00:00,0.44651162790697674,0.4662790697674418,0.49734219269102986,121,128.0,139.0,71.6,8,5,8
2009-08-08 09:00:00,0.5029900332225914,0.5142857142857142,0.5453488372093023,141,145.0,156.0,74.8,9,5,8
2009-08-08 10:00:00,0.5594684385382059,0.5622923588039866,0.5792358803986711,161,162.0,168.0,77.56,10,5,8
2009-08-08 11:00:00,0.6046511627906976,0.6046511627906976,0.6131229235880399,177,177.0,180.0,80.16,11,5,8
2009-08-08 12:00:00,0.6385382059800665,0.6470099667774086,0.6498338870431893,189,192.0,193.0,82.68,12,5,8
2009-08-08 13:00:00,0.6808970099667774,0.6780730897009967,0.6865448504983389,204,203.0,206.0,84.36,13,5,8
2009-08-08 14:00:00,0.7232558139534884,0.7091362126245847,0.717607973421927,219,214.0,217.0,85.64,14,5,8
2009-08-08 15:00:00,0.7599667774086379,0.7345514950166113,0.748671096345515,232,223.0,228.0,86.44,15,5,8
2009-08-08 16:00:00,0.779734219269103,0.7599667774086379,0.7769102990033223,239,232.0,238.0,86.52,16,5,8
2009-08-08 17:00:00,0.7966777408637874,0.7740863787375416,0.8023255813953488,245,237.0,247.0,86.4,17,5,8
2009-08-08 18:00:00,0.8023255813953488,0.7769102990033223,0.8023255813953488,247,238.0,247.0,85.84,18,5,8
2009-08-08 19:00:00,0.791029900332226,0.7599667774086379,0.7825581395348837,243,232.0,240.0,84.32,19,5,8
2009-08-08 20:00:00,0.7514950166112957,0.7119601328903654,0.7458471760797343,229,215.0,227.0,81.48,20,5,8
2009-08-08 21:00:00,0.7345514950166113,0.6921926910299003,0.7289036544850499,223,208.0,221.0,79.08,21,5,8
2009-08-08 22:00:00,0.7091362126245847,0.6611295681063123,0.7091362126245847,214,197.0,214.0,77.84,22,5,8
2009-08-08 23:00:00,0.6583056478405316,0.6046511627906976,0.6583056478405316,196,177.0,196.0,76.96,23,5,8
2009-08-09 00:00:00,0.5961794019933555,0.5425249169435216,0.6018272425249169,174,155.0,176.0,76.2,0,6,8
2009-08-09 01:00:00,0.5453488372093023,0.49169435215946844,0.5509966777408638,156,137.0,158.0,75.48,1,6,8
2009-08-09 02:00:00,0.5086378737541528,0.4578073089700997,0.5199335548172758,143,125.0,147.0,75.08,2,6,8
2009-08-09 03:00:00,0.48887043189368773,0.4352159468438538,0.5001661129568106,136,117.0,140.0,74.32,3,6,8
2009-08-09 04:00:00,0.47475083056478407,0.4182724252491694,0.49169435215946844,131,111.0,137.0,73.4,4,6,8
2009-08-09 05:00:00,0.4606312292358804,0.412624584717608,0.486046511627907,126,109.0,135.0,72.76,5,6,8
